group,image_path,source_category,file_title,url,mime,width,height,bytes
characters,dataset/images\characters\6b379e2cd4c7e666d730af9266e96453420baa0d.png,Category:Gunther images,File:Emojis185.png,https://stardewvalleywiki.com/mediawiki/images/5/52/Emojis185.png,image/png,63,63,31444
characters,dataset/images\characters\bdcc784797900cc84d8edcc4d3a39d1bee2dce4d.png,Category:Gus images,File:Emojis184.png,https://stardewvalleywiki.com/mediawiki/images/9/9c/Emojis184.png,image/png,63,63,31477
characters,dataset/images\characters\da82dd61bf04b5111071ff2628fd895f973d65c2.png,Category:Gunther images,File:Gunther Icon.png,https://stardewvalleywiki.com/mediawiki/images/9/91/Gunther_Icon.png,image/png,32,32,506
characters,dataset/images\characters\177903be1174ba5e3a3493e19f11ec98b29aa2ee.png,Category:Grandpa images,File:Grandpa.png,https://stardewvalleywiki.com/mediawiki/images/8/88/Grandpa.png,image/png,128,128,2690
characters,dataset/images\characters\3363df5920072e2b840921031df58677213b45c5.png,Category:Gus images,File:Gus Concerned.png,https://stardewvalleywiki.com/mediawiki/images/7/77/Gus_Concerned.png,image/png,128,128,3346
characters,dataset/images\characters\cf5a8a715eb4911fb0c242559486532bdc895306.png,Category:Gus images,File:Gus Icon.png,https://stardewvalleywiki.com/mediawiki/images/d/db/Gus_Icon.png,image/png,32,32,593
characters,dataset/images\characters\38e3f0c3e0378b846a5b426607ae531a44291188.png,Category:Gus images,File:Gus Happy.png,https://stardewvalleywiki.com/mediawiki/images/a/a5/Gus_Happy.png,image/png,128,128,3323
characters,dataset/images\characters\1153b63f9f7bbe33e0959aadf85ad44145c93ef7.png,Category:Gus images,File:Gus Winter 00.png,https://stardewvalleywiki.com/mediawiki/images/b/b2/Gus_Winter_00.png,image/png,128,128,1500
characters,dataset/images\characters\eeb2a618efe10d183580874d45e8dec90012ac49.png,Category:Gus images,File:Gus Neutral.png,https://stardewvalleywiki.com/mediawiki/images/b/b8/Gus_Neutral.png,image/png,128,128,3341
characters,dataset/images\characters\ec1026d689733f948f45ef3c751527be06edc4df.png,Category:Gus images,File:Gus Winter 03.png,https://stardewvalleywiki.com/mediawiki/images/a/a8/Gus_Winter_03.png,image/png,128,128,1497
characters,dataset/images\characters\bd4c585a57ea2695b560c393339b063cf0ba9bee.png,Category:Gus images,File:Gus Winter 02.png,https://stardewvalleywiki.com/mediawiki/images/3/33/Gus_Winter_02.png,image/png,128,128,1483
characters,dataset/images\characters\b04ba6971506407d72aa98ee13e798f426b6a2e0.png,Category:Haley images,File:Emojis158.png,https://stardewvalleywiki.com/mediawiki/images/d/dc/Emojis158.png,image/png,63,63,31505
characters,dataset/images\characters\9430cee40b01e84328f95fd1cdaf04981868b7bd.png,Category:Haley images,File:Haley 12.png,https://stardewvalleywiki.com/mediawiki/images/0/0a/Haley_12.png,image/png,128,128,6511
characters,dataset/images\characters\d69d17fc983b9acf87bd846909afea7b4a6e124e.png,Category:Gus images,File:Gus.png,https://stardewvalleywiki.com/mediawiki/images/5/52/Gus.png,image/png,128,128,3343
characters,dataset/images\characters\5595bd97fcecd31078ca7e328cdcfe32811cf4e0.png,Category:Haley images,File:Haley 13.png,https://stardewvalleywiki.com/mediawiki/images/4/42/Haley_13.png,image/png,128,128,6453
characters,dataset/images\characters\f8b55bf0680842076e6aad2ad843a8f0502ed4c4.png,Category:Haley images,File:Haley Angry.png,https://stardewvalleywiki.com/mediawiki/images/0/0b/Haley_Angry.png,image/png,128,128,4325
characters,dataset/images\characters\553a545af1525cb450444466e54f574478a66633.png,Category:Haley images,File:Haley Annoyed.png,https://stardewvalleywiki.com/mediawiki/images/4/4b/Haley_Annoyed.png,image/png,128,128,4229
characters,dataset/images\characters\1626a3e2b8f87f97c9b9e6e92ed544e0ece6c931.png,Category:Haley images,File:Haley Beach 12.png,https://stardewvalleywiki.com/mediawiki/images/c/cb/Haley_Beach_12.png,image/png,128,128,6098
characters,dataset/images\characters\356e63dda8437aa84ab85fe17b91fc5f121b8c51.png,Category:Haley images,File:Haley Beach 13.png,https://stardewvalleywiki.com/mediawiki/images/8/8e/Haley_Beach_13.png,image/png,128,128,6040
characters,dataset/images\characters\01c907f016d5666921ecfb551905dea32b0f45f7.png,Category:Governor images,File:GovernorLuauMissing.png,https://stardewvalleywiki.com/mediawiki/images/3/39/GovernorLuauMissing.png,image/png,48,141,1616
characters,dataset/images\characters\9d35bd79e1ac37ed44a06ec198b1b9f73f8e883b.png,Category:Haley images,File:Haley Beach Angry.png,https://stardewvalleywiki.com/mediawiki/images/f/f0/Haley_Beach_Angry.png,image/png,128,128,6147
characters,dataset/images\characters\bfd26d70365c020402b7548dd0adfc4cd20d5b7a.png,Category:Haley images,File:Haley Beach Blush.png,https://stardewvalleywiki.com/mediawiki/images/d/d5/Haley_Beach_Blush.png,image/png,128,128,6357
characters,dataset/images\characters\636edb008462257edb93b3a9c5f8baeab47eda37.png,Category:Haley images,File:Haley Beach Annoyed.png,https://stardewvalleywiki.com/mediawiki/images/4/47/Haley_Beach_Annoyed.png,image/png,128,128,5991
characters,dataset/images\characters\278a5fb431cda21bea2d5da1f236823a0a417108.png,Category:Haley images,File:Haley Beach Concerned.png,https://stardewvalleywiki.com/mediawiki/images/2/22/Haley_Beach_Concerned.png,image/png,128,128,1878
characters,dataset/images\characters\c620a092e6b1257330cbafcaea9a4fe99d451470.png,Category:Haley images,File:Haley Beach Neutral.png,https://stardewvalleywiki.com/mediawiki/images/f/f3/Haley_Beach_Neutral.png,image/png,128,128,6071
characters,dataset/images\characters\866dfa5c37a4fdaae5b2a320de572a7c08b5588e.png,Category:Haley images,File:Haley Beach Surprised.png,https://stardewvalleywiki.com/mediawiki/images/0/0f/Haley_Beach_Surprised.png,image/png,128,128,6052
characters,dataset/images\characters\7ffb888b4081732531b5a68623cf78f03131517a.png,Category:Haley images,File:Haley Beach Pleased.png,https://stardewvalleywiki.com/mediawiki/images/b/b9/Haley_Beach_Pleased.png,image/png,128,128,5938
characters,dataset/images\characters\1034a336ec0463c51d4799dd3e52798b452f8a5d.png,Category:Haley images,File:Haley Beach.png,https://stardewvalleywiki.com/mediawiki/images/a/a6/Haley_Beach.png,image/png,128,128,2526
characters,dataset/images\characters\fcd787b6a8dacbdac4c1fa89ab30d815ad63e512.png,Category:Haley images,File:Haley between 2 palms.png,https://stardewvalleywiki.com/mediawiki/images/9/9b/Haley_between_2_palms.png,image/png,333,265,55546
characters,dataset/images\characters\e2bd9ae947a2859eb862dc004391e71722858118.png,Category:Haley images,File:Haley Beach Happy.png,https://stardewvalleywiki.com/mediawiki/images/7/7b/Haley_Beach_Happy.png,image/png,128,128,2477
characters,dataset/images\characters\f3b79ce750767e912d75e7aa61c32fa735c8d7a6.png,Category:Haley images,File:Haley Blush.png,https://stardewvalleywiki.com/mediawiki/images/0/09/Haley_Blush.png,image/png,128,128,4474
characters,dataset/images\characters\07697be457ab15b7c61571dfd5e3c103a1e60fd7.png,Category:Gus images,File:Gus Winter 01.png,https://stardewvalleywiki.com/mediawiki/images/0/09/Gus_Winter_01.png,image/png,128,128,1494
characters,dataset/images\characters\2218b96e724543406d7dd2daaa9f61b43a8f699f.png,Category:Haley images,File:Haley Concerned.png,https://stardewvalleywiki.com/mediawiki/images/c/c0/Haley_Concerned.png,image/png,128,128,4331
characters,dataset/images\characters\63fecb34ae2f85d42a072b24aab0d96f832f1806.png,Category:Haley images,File:Haley Dirty Happy.png,https://stardewvalleywiki.com/mediawiki/images/0/02/Haley_Dirty_Happy.png,image/png,128,128,4332
characters,dataset/images\characters\332d352a31922e03329d6b30708a849150ded8a4.png,Category:Haley images,File:Haley Dirty Surprised.png,https://stardewvalleywiki.com/mediawiki/images/c/cd/Haley_Dirty_Surprised.png,image/png,128,128,4446
characters,dataset/images\characters\c3cccadf41e71b0888b03c7739b964f330b744b7.png,Category:Haley images,File:Haley Dress.png,https://stardewvalleywiki.com/mediawiki/images/3/3f/Haley_Dress.png,image/png,128,128,4126
characters,dataset/images\characters\d3f833e4b671e7fdd3767cffa8ccaa1bb39f0ddb.png,Category:Haley images,File:Haley Happy.png,https://stardewvalleywiki.com/mediawiki/images/3/3c/Haley_Happy.png,image/png,128,128,4141
characters,dataset/images\characters\8203915630c7a950cb44ff640acd843a523cd800.png,Category:Haley images,File:Haley Neutral.png,https://stardewvalleywiki.com/mediawiki/images/e/e8/Haley_Neutral.png,image/png,128,128,4340
characters,dataset/images\characters\15994ce691c15310c6fc1d05d1b5db7975eff49f.png,Category:Haley images,File:Haley Pleased.png,https://stardewvalleywiki.com/mediawiki/images/7/72/Haley_Pleased.png,image/png,128,128,4166
characters,dataset/images\characters\465e51f2cfcf1ed9d6a2c46d574c5f33898b182c.png,Category:Haley images,File:Haley Icon.png,https://stardewvalleywiki.com/mediawiki/images/f/f7/Haley_Icon.png,image/png,32,32,612
characters,dataset/images\characters\93bea615bf3381edc190ea8b717d838eef7a7e8c.png,Category:Haley images,File:Haley Spouse Room.png,https://stardewvalleywiki.com/mediawiki/images/b/ba/Haley_Spouse_Room.png,image/png,192,287,13089
characters,dataset/images\characters\1d483695589cbd704936e7391255bafa06217489.png,Category:Haley images,File:Haley Surprised.png,https://stardewvalleywiki.com/mediawiki/images/2/27/Haley_Surprised.png,image/png,128,128,4300
characters,dataset/images\characters\d9f0e6a9d905710e0fab1b5fff23c8ed8a5dd785.png,Category:Haley images,File:Haley Timeline.png,https://stardewvalleywiki.com/mediawiki/images/3/36/Haley_Timeline.png,image/png,776,274,37077
characters,dataset/images\characters\ca42fb087666f6c48325d8756e1a8b63461d915e.png,Category:Haley images,File:Haley Winter 00.png,https://stardewvalleywiki.com/mediawiki/images/a/ad/Haley_Winter_00.png,image/png,128,128,2052
characters,dataset/images\characters\02a420716cfdfe425c775272561e1347c3d061cd.png,Category:Haley images,File:Haley Winter 01.png,https://stardewvalleywiki.com/mediawiki/images/c/cf/Haley_Winter_01.png,image/png,128,128,1982
characters,dataset/images\characters\2609cd0db3c4846ada628ac91284a9bca282592f.png,Category:Haley images,File:Haley Winter 03.png,https://stardewvalleywiki.com/mediawiki/images/c/c5/Haley_Winter_03.png,image/png,128,128,2014
characters,dataset/images\characters\4f762642feab9c4a88a24453ffd9b6b8f193c9a2.png,Category:Haley images,File:Haley Winter 05.png,https://stardewvalleywiki.com/mediawiki/images/e/ef/Haley_Winter_05.png,image/png,128,128,2039
characters,dataset/images\characters\2d84eb7eb521b9c4bb28ec597a5d3ea518984ca6.png,Category:Haley images,File:Haley Winter 04.png,https://stardewvalleywiki.com/mediawiki/images/6/62/Haley_Winter_04.png,image/png,128,128,2122
characters,dataset/images\characters\ac50c81f7579f2ceabe7af9400594a90bcb03440.png,Category:Haley images,File:Haley Winter 07.png,https://stardewvalleywiki.com/mediawiki/images/6/61/Haley_Winter_07.png,image/png,128,128,2057
characters,dataset/images\characters\1fe701970b27fa425fb6103e652d96cb1dda1219.png,Category:Haley images,File:Haley Winter 09.png,https://stardewvalleywiki.com/mediawiki/images/2/28/Haley_Winter_09.png,image/png,128,128,2088
characters,dataset/images\characters\be02f0b8170f595607773b7d65478b070f38eee1.png,Category:Haley images,File:Haley Winter 08.png,https://stardewvalleywiki.com/mediawiki/images/4/48/Haley_Winter_08.png,image/png,128,128,2032
characters,dataset/images\characters\461df18dfd82aae3378b5f35665382bcee772cd0.png,Category:Haley images,File:Haley Winter 10.png,https://stardewvalleywiki.com/mediawiki/images/e/e0/Haley_Winter_10.png,image/png,128,128,2039
characters,dataset/images\characters\cd41b94b89deab5ecd544debb573bce366cb6e8a.png,Category:Haley images,File:Haley Winter 12.png,https://stardewvalleywiki.com/mediawiki/images/0/0c/Haley_Winter_12.png,image/png,128,128,2085
characters,dataset/images\characters\20a13f6db0f8a3e098e426db139b762ff179c61f.png,Category:Haley images,File:Haley Winter 13.png,https://stardewvalleywiki.com/mediawiki/images/b/b4/Haley_Winter_13.png,image/png,128,128,2044
characters,dataset/images\characters\dd1aa17bcd7095e8bb6b6fcbe0cb4317f6a211cc.png,Category:Haley images,File:Haley Winter 11.png,https://stardewvalleywiki.com/mediawiki/images/5/5f/Haley_Winter_11.png,image/png,128,128,1992
characters,dataset/images\characters\38213afe098621ef4bf98c08e9069124ead2f1ff.png,Category:Haley images,File:Haley.png,https://stardewvalleywiki.com/mediawiki/images/1/1b/Haley.png,image/png,128,128,4337
characters,dataset/images\characters\1efa68f8e5501a949d8af4efc20c1eb2d008ab46.png,Category:Harvey images,File:Emojis164.png,https://stardewvalleywiki.com/mediawiki/images/c/c1/Emojis164.png,image/png,63,63,31511
characters,dataset/images\characters\a761678ffc2a2c03c2376371ab98ef49451ed030.png,Category:Harvey images,File:Harvey Beach Blush.png,https://stardewvalleywiki.com/mediawiki/images/0/0d/Harvey_Beach_Blush.png,image/png,128,128,4336
characters,dataset/images\characters\8ca653d103e6eb1e15ab19e66c6ac1e22a8fc669.png,Category:Haley images,File:Seasonsgreetings3.png,https://stardewvalleywiki.com/mediawiki/images/c/cc/Seasonsgreetings3.png,image/png,1215,870,147880
characters,dataset/images\characters\509de53c284902c4f57c1e4ffa622e0cc1c53e9e.png,Category:Harvey images,File:Harvey Beach Concerned.png,https://stardewvalleywiki.com/mediawiki/images/0/08/Harvey_Beach_Concerned.png,image/png,128,128,1430
characters,dataset/images\characters\7f5fc4d97442ee6312065bc9b1a6510c9d2aaf3a.png,Category:Harvey images,File:Harvey Beach Flustered.png,https://stardewvalleywiki.com/mediawiki/images/e/ed/Harvey_Beach_Flustered.png,image/png,128,128,4264
characters,dataset/images\characters\8f22f519b75f81979b2b69c3a753faf34359c335.png,Category:Harvey images,File:Harvey Beach Happy.png,https://stardewvalleywiki.com/mediawiki/images/e/e8/Harvey_Beach_Happy.png,image/png,128,128,1415
characters,dataset/images\characters\340cadf1e3b5e356d00ef14e5abeb52834118a6c.png,Category:Harvey images,File:Harvey Beach Neutral.png,https://stardewvalleywiki.com/mediawiki/images/6/68/Harvey_Beach_Neutral.png,image/png,128,128,4196
characters,dataset/images\characters\0d7fdaf56c7a66f936c19bae135bcbf41d4e9180.png,Category:Harvey images,File:Harvey Beach.png,https://stardewvalleywiki.com/mediawiki/images/9/99/Harvey_Beach.png,image/png,128,128,1423
characters,dataset/images\characters\e55df9ec9ac4093377ab92ef2099add30259beee.png,Category:Harvey images,File:Harvey Beach Surprised.png,https://stardewvalleywiki.com/mediawiki/images/6/63/Harvey_Beach_Surprised.png,image/png,128,128,4221
characters,dataset/images\characters\132771211cf1a8e992c53230cfe7d4ac1f2fb4bb.png,Category:Harvey images,File:Harvey Earbuds.png,https://stardewvalleywiki.com/mediawiki/images/4/48/Harvey_Earbuds.png,image/png,128,128,4270
characters,dataset/images\characters\ef1d2a4eb820063b5d671637975ee5da957239d0.png,Category:Harvey images,File:Harvey Concerned.png,https://stardewvalleywiki.com/mediawiki/images/7/77/Harvey_Concerned.png,image/png,128,128,4181
characters,dataset/images\characters\8973087d28f7a9b7340038d8024e95b2fae07d7f.png,Category:Harvey images,File:Harvey Eight Heart Event JA.png,https://stardewvalleywiki.com/mediawiki/images/8/80/Harvey_Eight_Heart_Event_JA.png,image/png,957,333,19400
characters,dataset/images\characters\7cf28f91a4302bddf08a3b9b15bf4be4913d5384.png,Category:Harvey images,File:Harvey Eight Heart Event ES.png,https://stardewvalleywiki.com/mediawiki/images/c/c2/Harvey_Eight_Heart_Event_ES.png,image/png,957,333,41681
characters,dataset/images\characters\487a21b8d5f3cf0a5bbe6017aff62b4822dfe433.png,Category:Harvey images,File:Harvey Eight Heart Event DE.png,https://stardewvalleywiki.com/mediawiki/images/f/fb/Harvey_Eight_Heart_Event_DE.png,image/png,957,333,12782
characters,dataset/images\characters\e7ed93254a7069a6ee17cbcb9d8cead113615cd7.png,Category:Haley images,File:Haley Winter 02.png,https://stardewvalleywiki.com/mediawiki/images/6/6a/Haley_Winter_02.png,image/png,128,128,2045
characters,dataset/images\characters\f5556b3db75c19b3a409fb95c4d4393bfd60255c.png,Category:Harvey images,File:Harvey Eight Heart Event PT.png,https://stardewvalleywiki.com/mediawiki/images/a/a0/Harvey_Eight_Heart_Event_PT.png,image/png,957,333,12454
characters,dataset/images\characters\9e0a37387beff61d0c4a5b535fbf1d2bec1c666d.png,Category:Harvey images,File:Harvey Eight Heart Event RU.png,https://stardewvalleywiki.com/mediawiki/images/2/29/Harvey_Eight_Heart_Event_RU.png,image/png,957,333,15427
characters,dataset/images\characters\0f0f2208222229df00a101aed8e22f7a9e954ccd.png,Category:Harvey images,File:Harvey Eight Heart Event ZH.png,https://stardewvalleywiki.com/mediawiki/images/9/92/Harvey_Eight_Heart_Event_ZH.png,image/png,957,333,16491
characters,dataset/images\characters\26089dd1f3e0702a2c1680a85f332ec469a27f92.png,Category:Harvey images,File:Harvey Eight Heart Event.png,https://stardewvalleywiki.com/mediawiki/images/6/62/Harvey_Eight_Heart_Event.png,image/png,957,333,11821
characters,dataset/images\characters\cef55484c15160095298ecef57ca96ac158e7607.png,Category:Harvey images,File:Harvey Flustered.png,https://stardewvalleywiki.com/mediawiki/images/3/3b/Harvey_Flustered.png,image/png,128,128,4248
characters,dataset/images\characters\05c861418da4117dda9d42e49dc6b677bb1a20b6.png,Category:Harvey images,File:Harvey Eight Heart Event TR.png,https://stardewvalleywiki.com/mediawiki/images/4/45/Harvey_Eight_Heart_Event_TR.png,image/png,957,333,16797
characters,dataset/images\characters\be859087d62d6d8bcab5895043beb1ae2611765f.png,Category:Harvey images,File:Harvey Happy.png,https://stardewvalleywiki.com/mediawiki/images/c/c4/Harvey_Happy.png,image/png,128,128,4212
characters,dataset/images\characters\284a27f1a63def69c32cd9bcef74a2d759b33c31.png,Category:Harvey images,File:Harvey Headphones Surprised.png,https://stardewvalleywiki.com/mediawiki/images/9/9d/Harvey_Headphones_Surprised.png,image/png,128,128,4635
characters,dataset/images\characters\b93c1b0039b4a025356898f1e720a1530cb8b67e.png,Category:Harvey images,File:Harvey Headphones.png,https://stardewvalleywiki.com/mediawiki/images/8/8d/Harvey_Headphones.png,image/png,128,128,4551
characters,dataset/images\characters\53a39cb732b708dd79e2fd6b4830e972fda08d6d.png,Category:Harvey images,File:Harvey Icon.png,https://stardewvalleywiki.com/mediawiki/images/7/7a/Harvey_Icon.png,image/png,32,32,573
characters,dataset/images\characters\80b8e62239832a7b37a70d585076b0bd40de3c53.jpg,Category:Harvey images,File:Harvey Marriage Ceremony 2.jpg,https://stardewvalleywiki.com/mediawiki/images/4/4e/Harvey_Marriage_Ceremony_2.jpg,image/jpeg,600,634,141638
characters,dataset/images\characters\c9f653487e1b66e362b0fdda156c00dea2fb9bcc.png,Category:Harvey images,File:Harvey Neutral.png,https://stardewvalleywiki.com/mediawiki/images/1/1b/Harvey_Neutral.png,image/png,128,128,4185
characters,dataset/images\characters\c95f77abbef3bc49c7b95bc78c7bf8e4088297dc.png,Category:Harvey images,File:Harvey Spouse Room.png,https://stardewvalleywiki.com/mediawiki/images/f/ff/Harvey_Spouse_Room.png,image/png,192,288,14004
characters,dataset/images\characters\65215896a634810af330904004948f42ba067510.jpg,Category:Harvey images,File:Harvey Six Heart Event 1.jpg,https://stardewvalleywiki.com/mediawiki/images/2/2a/Harvey_Six_Heart_Event_1.jpg,image/jpeg,664,741,133294
characters,dataset/images\characters\52ff64b819df40d695389f26cbfe5cf1be168b7c.png,Category:Harvey images,File:Harvey Surprised.png,https://stardewvalleywiki.com/mediawiki/images/2/21/Harvey_Surprised.png,image/png,128,128,4223
characters,dataset/images\characters\63a2c33e7a49f71d4d9aa49290f26d88d3bebbd7.png,Category:Harvey images,File:Harvey Location Cutscene ZH.png,https://stardewvalleywiki.com/mediawiki/images/c/cb/Harvey_Location_Cutscene_ZH.png,image/png,1920,852,563000
characters,dataset/images\characters\ce0337b849f13563e6f3fef90a0972df1bb3e32e.jpg,Category:Harvey images,File:Harvey Ten Heart Event 5.jpg,https://stardewvalleywiki.com/mediawiki/images/3/31/Harvey_Ten_Heart_Event_5.jpg,image/jpeg,950,534,42973
characters,dataset/images\characters\92c36a812cc32bf9e113c9fe5e641cbd0d499a86.png,Category:Harvey images,File:Harvey Timeline.png,https://stardewvalleywiki.com/mediawiki/images/1/16/Harvey_Timeline.png,image/png,528,144,11420
characters,dataset/images\characters\bd6c8e7744b13b5fa68e9e02c1a4615906faab3b.png,Category:Harvey images,File:Harvey Blush.png,https://stardewvalleywiki.com/mediawiki/images/a/aa/Harvey_Blush.png,image/png,128,128,4295
characters,dataset/images\characters\c98af0f5dba0bd8d2438dbec39229430cadb3067.jpg,Category:Harvey images,File:Harvey Location Cutscene.jpg,https://stardewvalleywiki.com/mediawiki/images/9/96/Harvey_Location_Cutscene.jpg,image/jpeg,1709,742,431599
characters,dataset/images\characters\4e483e43263ea44cf397985c1a52dd406f31865f.png,Category:Harvey images,File:Harvey Winter 00.png,https://stardewvalleywiki.com/mediawiki/images/d/da/Harvey_Winter_00.png,image/png,128,128,1711
characters,dataset/images\characters\f171a3e5eebef5716f7c1d5db34d565da6b390bf.png,Category:Harvey images,File:Harvey Winter 01.png,https://stardewvalleywiki.com/mediawiki/images/a/ac/Harvey_Winter_01.png,image/png,128,128,1735
characters,dataset/images\characters\f4d79a044a6ade5e87731d63d7da802b2677c432.png,Category:Harvey images,File:Harvey Winter 02.png,https://stardewvalleywiki.com/mediawiki/images/e/eb/Harvey_Winter_02.png,image/png,128,128,1713
characters,dataset/images\characters\145b19ff6392e8ef391ed03a564d72d8107e4a61.png,Category:Harvey images,File:Harvey Winter 04.png,https://stardewvalleywiki.com/mediawiki/images/8/8f/Harvey_Winter_04.png,image/png,128,128,1808
characters,dataset/images\characters\76a8994902e451d0f8dff4a15bff37b666092d70.png,Category:Harvey images,File:Harvey Winter 03.png,https://stardewvalleywiki.com/mediawiki/images/7/7b/Harvey_Winter_03.png,image/png,128,128,1762
characters,dataset/images\characters\e3b43ac1c177a468c524b3f99c2584f0f9dbbacb.png,Category:Harvey images,File:Harvey Winter 05.png,https://stardewvalleywiki.com/mediawiki/images/7/7e/Harvey_Winter_05.png,image/png,128,128,1746
characters,dataset/images\characters\77e2a37e70a83591c4d4bf3aa5b84cca6ca23511.png,Category:Harvey images,File:Harvey Winter 06.png,https://stardewvalleywiki.com/mediawiki/images/8/8b/Harvey_Winter_06.png,image/png,128,128,1727
characters,dataset/images\characters\1d99b3234bfd8e49f262c6b6ec1a926e32300c04.png,Category:Harvey images,File:Harvey Winter 07.png,https://stardewvalleywiki.com/mediawiki/images/5/53/Harvey_Winter_07.png,image/png,128,128,1791
characters,dataset/images\characters\4b4522682329ebf47722e0c104106f9ad9c8c006.png,Category:Harvey images,File:Harvey Winter 08.png,https://stardewvalleywiki.com/mediawiki/images/a/a8/Harvey_Winter_08.png,image/png,128,128,1742
characters,dataset/images\characters\727bd088230f634933deaff04610c62f299585d8.png,Category:Harvey images,File:Harvey Winter 09.png,https://stardewvalleywiki.com/mediawiki/images/0/01/Harvey_Winter_09.png,image/png,128,128,1870
characters,dataset/images\characters\d65a8b271dfde5fe68ff4dd44acd0e43999cd3c2.png,Category:Harvey images,File:Harvey Winter 10.png,https://stardewvalleywiki.com/mediawiki/images/0/08/Harvey_Winter_10.png,image/png,128,128,1898
characters,dataset/images\characters\162800b7f564be29e7640a1766f8650789b9ea98.png,Category:Henchman images,File:Henchman Icon.png,https://stardewvalleywiki.com/mediawiki/images/1/1e/Henchman_Icon.png,image/png,32,32,546
characters,dataset/images\characters\1b69f6886884cfa9222ff4df4174507d36020703.png,Category:Harvey images,File:Harvey.png,https://stardewvalleywiki.com/mediawiki/images/9/95/Harvey.png,image/png,128,128,4115
characters,dataset/images\characters\03c0d9f7112b77e085b2d66a16ad31263a39d47b.png,Category:Henchman images,File:Henchman Portrait 2.png,https://stardewvalleywiki.com/mediawiki/images/4/45/Henchman_Portrait_2.png,image/png,128,128,3059
characters,dataset/images\characters\20734abecce8c21c6d3504d3684b0f3512b1e139.png,Category:Henchman images,File:Henchman Portrait 3.png,https://stardewvalleywiki.com/mediawiki/images/1/18/Henchman_Portrait_3.png,image/png,128,128,2886
characters,dataset/images\characters\cd5fe0fa13870f0138df317a06f353beccf93b91.png,Category:Henchman images,File:Henchman Portrait 1.png,https://stardewvalleywiki.com/mediawiki/images/2/21/Henchman_Portrait_1.png,image/png,128,128,2903
characters,dataset/images\characters\b755d1161fea4b1c6b284f4b5d026f4bfed4dee3.png,Category:Jas images,File:Emojis180.png,https://stardewvalleywiki.com/mediawiki/images/b/b4/Emojis180.png,image/png,63,63,31469
characters,dataset/images\characters\5554a589ba8815b6008eb37adb8f1f8274a1d3d9.png,Category:Jas images,File:Jas Explaining.png,https://stardewvalleywiki.com/mediawiki/images/5/52/Jas_Explaining.png,image/png,128,128,3133
characters,dataset/images\characters\b1fc88e7b4b1a2d03387105d83d5a9ed396e5cfd.png,Category:Jas images,File:Jas Icon.png,https://stardewvalleywiki.com/mediawiki/images/6/68/Jas_Icon.png,image/png,32,32,688
characters,dataset/images\characters\77a4b05e095d2ce3e2710330569afdff9a4fa8af.png,Category:Jas images,File:Jas Concerned.png,https://stardewvalleywiki.com/mediawiki/images/f/f4/Jas_Concerned.png,image/png,128,128,2967
characters,dataset/images\characters\f8f347a44b50abd34c533a3a7f08f26405098729.png,Category:Jas images,File:Jas Happy.png,https://stardewvalleywiki.com/mediawiki/images/6/6d/Jas_Happy.png,image/png,128,128,2723
characters,dataset/images\characters\c2185c1837a66c2121d68441619a2506e3320c6a.png,Category:Jas images,File:Jas Neutral.png,https://stardewvalleywiki.com/mediawiki/images/5/54/Jas_Neutral.png,image/png,128,128,2957
characters,dataset/images\characters\609f5dc969980cefea3d91a4b8cbeea0642b32db.png,Category:Jas images,File:Jas Winter 01.png,https://stardewvalleywiki.com/mediawiki/images/6/64/Jas_Winter_01.png,image/png,128,128,1261
characters,dataset/images\characters\031fb0475895014574783b18176ca84a373c8caf.png,Category:Jas images,File:Jas Winter 00.png,https://stardewvalleywiki.com/mediawiki/images/e/ed/Jas_Winter_00.png,image/png,128,128,1308
characters,dataset/images\characters\1b7c2879611204081c190b00cc08123d97b604e7.png,Category:Jas images,File:Jas Winter 02.png,https://stardewvalleywiki.com/mediawiki/images/5/50/Jas_Winter_02.png,image/png,128,128,1313
characters,dataset/images\characters\7e23282b8893975b0a03e5b9163cb668d10a4cfb.png,Category:Jas images,File:Jas Winter 03.png,https://stardewvalleywiki.com/mediawiki/images/2/24/Jas_Winter_03.png,image/png,128,128,1313
characters,dataset/images\characters\e8d51d7ac771ffbd093613b1151969d456f33c8a.png,Category:Jas images,File:Jas Winter 04.png,https://stardewvalleywiki.com/mediawiki/images/8/8f/Jas_Winter_04.png,image/png,128,128,2174
characters,dataset/images\characters\bff961a03d5b1b299830f651ebb0ec8d557e4469.png,Category:Jas images,File:Jas.png,https://stardewvalleywiki.com/mediawiki/images/5/55/Jas.png,image/png,128,128,2939
characters,dataset/images\characters\9c5b83480f03aa08ce21bbe00347e0e91f7bd099.png,Category:Jodi images,File:Emojis173.png,https://stardewvalleywiki.com/mediawiki/images/9/9f/Emojis173.png,image/png,63,63,31521
characters,dataset/images\characters\a6094dc92ae3a33fb34bae3f66eb66538fa5d5b5.png,Category:Jodi images,File:Jodi Beach Concerned.png,https://stardewvalleywiki.com/mediawiki/images/2/2f/Jodi_Beach_Concerned.png,image/png,128,128,1405
characters,dataset/images\characters\8508b2bda8c87bfdd53149d4eff9eff2c7905cb2.png,Category:Jodi images,File:Jodi Beach Annoyed.png,https://stardewvalleywiki.com/mediawiki/images/2/2e/Jodi_Beach_Annoyed.png,image/png,128,128,1398
