image_path,source_category,file_title,url,orig_mime,orig_width,orig_height,orig_bytes
dataset/images_48\7359226314044901621.png,Category:Craftable item images,File:Lightning Rod.png,https://stardewvalleywiki.com/mediawiki/images/6/62/Lightning_Rod.png,image/png,48,96,705
dataset/images_48\-963508963030556215.png,Category:Craftable item images,File:Slime Incubator.png,https://stardewvalleywiki.com/mediawiki/images/c/c0/Slime_Incubator.png,image/png,48,96,1034
dataset/images_48\5460912233349220739.png,Category:Craftable item images,File:Solar Panel.png,https://stardewvalleywiki.com/mediawiki/images/5/5d/Solar_Panel.png,image/png,48,96,1078
dataset/images_48\-8163809273992678497.png,Category:Craftable item images,File:Spinner.png,https://stardewvalleywiki.com/mediawiki/images/7/7b/Spinner.png,image/png,48,48,418
dataset/images_48\-3741644052577436919.png,Category:Craftable item images,File:Spring Seeds.png,https://stardewvalleywiki.com/mediawiki/images/3/39/Spring_Seeds.png,image/png,48,48,598
dataset/images_48\-270750772534856907.png,Category:Craftable item images,File:Sprinkler.png,https://stardewvalleywiki.com/mediawiki/images/0/08/Sprinkler.png,image/png,48,48,286
dataset/images_48\-5389619061915221618.png,Category:Furniture images,File:Alex Portrait.png,https://stardewvalleywiki.com/mediawiki/images/5/5e/Alex_Portrait.png,image/png,96,96,549
dataset/images_48\4151254010138072753.png,Category:Furniture images,File:Amethyst Crystal Ball.png,https://stardewvalleywiki.com/mediawiki/images/c/c4/Amethyst_Crystal_Ball.png,image/png,96,96,2320
dataset/images_48\7697524447018685511.png,Category:Craftable item images,File:Warp Totem Beach.png,https://stardewvalleywiki.com/mediawiki/images/2/2f/Warp_Totem_Beach.png,image/png,48,48,701
dataset/images_48\-8682156680677566257.png,Category:Craftable item images,File:Tent Kit Deployed.png,https://stardewvalleywiki.com/mediawiki/images/6/65/Tent_Kit_Deployed.png,image/png,144,177,2373
dataset/images_48\-8946243241822340079.png,Category:Furniture images,File:Big Red Cane.png,https://stardewvalleywiki.com/mediawiki/images/3/3a/Big_Red_Cane.png,image/png,48,96,742
dataset/images_48\565572243433283499.png,Category:Craftable item images,File:Wicked Statue.png,https://stardewvalleywiki.com/mediawiki/images/4/4a/Wicked_Statue.png,image/png,48,96,514
dataset/images_48\3271919428312765422.png,Category:Furniture images,File:Bird House.png,https://stardewvalleywiki.com/mediawiki/images/d/d5/Bird_House.png,image/png,48,144,405
dataset/images_48\-5820017511114892322.png,Category:Craftable item images,File:Statue Of Blessings On.png,https://stardewvalleywiki.com/mediawiki/images/b/b1/Statue_Of_Blessings_On.png,image/png,48,96,1075
dataset/images_48\359417061384792659.png,Category:Furniture images,File:??HMTGF??.png,https://stardewvalleywiki.com/mediawiki/images/8/8b/%3F%3FHMTGF%3F%3F.png,image/png,48,96,989
dataset/images_48\-6128935445112668592.png,Category:Craftable item images,File:Tub o' Flowers.png,https://stardewvalleywiki.com/mediawiki/images/d/d9/Tub_o%27_Flowers.png,image/png,48,96,1182
dataset/images_48\225952228708950964.png,Category:Furniture images,File:Big Green Cane.png,https://stardewvalleywiki.com/mediawiki/images/5/53/Big_Green_Cane.png,image/png,45,96,726
dataset/images_48\7952818823740261769.png,Category:Craftable item images,File:Warp Totem Farm.png,https://stardewvalleywiki.com/mediawiki/images/e/e4/Warp_Totem_Farm.png,image/png,48,48,724
dataset/images_48\4568557033138115573.png,Category:Furniture images,File:'Community Center'.png,https://stardewvalleywiki.com/mediawiki/images/b/b2/%27Community_Center%27.png,image/png,128,64,2849
dataset/images_48\-6672439225203851523.png,Category:Craftable item images,File:Warp Totem Mountains.png,https://stardewvalleywiki.com/mediawiki/images/d/d8/Warp_Totem_Mountains.png,image/png,48,48,683
dataset/images_48\1956135586244390226.png,Category:Craftable item images,File:Text Sign Written.png,https://stardewvalleywiki.com/mediawiki/images/3/30/Text_Sign_Written.png,image/png,48,96,672
dataset/images_48\-7528836340966987237.png,Category:Craftable item images,File:Statue Of The Dwarf King.png,https://stardewvalleywiki.com/mediawiki/images/e/e4/Statue_Of_The_Dwarf_King.png,image/png,48,96,876
dataset/images_48\3499349731038166599.png,Category:Craftable item images,File:Statue Of Blessings.png,https://stardewvalleywiki.com/mediawiki/images/e/e9/Statue_Of_Blessings.png,image/png,48,96,881
dataset/images_48\-3456642790422042323.png,Category:Craftable item images,File:Stone Sign.png,https://stardewvalleywiki.com/mediawiki/images/f/f3/Stone_Sign.png,image/png,48,96,653
dataset/images_48\842897774938878654.png,Category:Craftable item images,File:Stone Chest.png,https://stardewvalleywiki.com/mediawiki/images/1/1b/Stone_Chest.png,image/png,48,96,761
dataset/images_48\-1028819433049772402.png,Category:Craftable item images,File:Warrior Ring.png,https://stardewvalleywiki.com/mediawiki/images/1/13/Warrior_Ring.png,image/png,48,48,514
dataset/images_48\6813788569263313157.png,Category:Craftable item images,File:Wedding Ring.png,https://stardewvalleywiki.com/mediawiki/images/f/fe/Wedding_Ring.png,image/png,48,48,358
dataset/images_48\-7512249654980374493.png,Category:Craftable item images,File:Warp Totem Desert.png,https://stardewvalleywiki.com/mediawiki/images/8/83/Warp_Totem_Desert.png,image/png,48,48,389
dataset/images_48\-7269271559345024676.png,Category:Craftable item images,File:Summer Seeds.png,https://stardewvalleywiki.com/mediawiki/images/c/c4/Summer_Seeds.png,image/png,48,48,577
dataset/images_48\-3317320314467562716.png,Category:Craftable item images,File:Staircase.png,https://stardewvalleywiki.com/mediawiki/images/8/8c/Staircase.png,image/png,48,48,455
dataset/images_48\1187233704487466293.png,Category:Craftable item images,File:Wood Sign.png,https://stardewvalleywiki.com/mediawiki/images/c/ce/Wood_Sign.png,image/png,48,96,666
dataset/images_48\1097550199806723425.png,Category:Craftable item images,File:Treasure Hunter.png,https://stardewvalleywiki.com/mediawiki/images/7/79/Treasure_Hunter.png,image/png,48,48,392
dataset/images_48\-2402597143867103325.png,Category:Furniture images,File:Blue Book.png,https://stardewvalleywiki.com/mediawiki/images/d/d8/Blue_Book.png,image/png,96,96,2186
dataset/images_48\6337812952541847319.png,Category:Craftable item images,File:Winter Seeds.png,https://stardewvalleywiki.com/mediawiki/images/d/dd/Winter_Seeds.png,image/png,48,48,514
dataset/images_48\-8820824797133640377.png,Category:Furniture images,File:??Pinky Lemon??.png,https://stardewvalleywiki.com/mediawiki/images/3/37/%3F%3FPinky_Lemon%3F%3F.png,image/png,48,96,857
dataset/images_48\-7458173830701350390.png,Category:Furniture images,File:Blue Bottle.png,https://stardewvalleywiki.com/mediawiki/images/6/68/Blue_Bottle.png,image/png,96,96,2193
dataset/images_48\-1903211640681670616.png,Category:Craftable item images,File:Warp Totem Island.png,https://stardewvalleywiki.com/mediawiki/images/b/b9/Warp_Totem_Island.png,image/png,48,48,385
dataset/images_48\7498553638286994190.png,Category:Furniture images,File:Blue Sleeping Junimo.png,https://stardewvalleywiki.com/mediawiki/images/c/c6/Blue_Sleeping_Junimo.png,image/png,96,96,2225
dataset/images_48\792830137476065867.png,Category:Furniture images,File:'Groovy'.png,https://stardewvalleywiki.com/mediawiki/images/6/6d/%27Groovy%27.png,image/png,96,64,2801
dataset/images_48\1537708068889054920.png,Category:Furniture images,File:Bear Statue.png,https://stardewvalleywiki.com/mediawiki/images/4/43/Bear_Statue.png,image/png,120,256,2810
dataset/images_48\-8463965853840270795.png,Category:Craftable item images,File:Tent Kit.png,https://stardewvalleywiki.com/mediawiki/images/0/05/Tent_Kit.png,image/png,48,48,324
dataset/images_48\-4633922483038160600.png,Category:Furniture images,File:'Runes'.png,https://stardewvalleywiki.com/mediawiki/images/f/fa/%27Runes%27.png,image/png,96,192,2460
dataset/images_48\-740639315814952975.png,Category:Craftable item images,File:Worm Bin.png,https://stardewvalleywiki.com/mediawiki/images/7/71/Worm_Bin.png,image/png,48,96,954
dataset/images_48\-3338895228319703773.png,Category:Furniture images,File:Abigail Portrait.png,https://stardewvalleywiki.com/mediawiki/images/0/08/Abigail_Portrait.png,image/png,96,96,642
dataset/images_48\-3348114818397900044.png,Category:Craftable item images,File:Sturdy Ring.png,https://stardewvalleywiki.com/mediawiki/images/7/7e/Sturdy_Ring.png,image/png,48,48,500
dataset/images_48\-64316845109007828.png,Category:Furniture images,File:Aquamarine Crystal Ball.png,https://stardewvalleywiki.com/mediawiki/images/b/bc/Aquamarine_Crystal_Ball.png,image/png,96,96,2347
dataset/images_48\2763438449567360383.png,Category:Craftable item images,File:Text Sign.png,https://stardewvalleywiki.com/mediawiki/images/9/93/Text_Sign.png,image/png,48,96,619
dataset/images_48\5317631916280330946.png,Category:Craftable item images,File:Tapper.png,https://stardewvalleywiki.com/mediawiki/images/d/da/Tapper.png,image/png,48,96,754
dataset/images_48\-2633442939237333827.png,Category:Furniture images,File:Basic Log.png,https://stardewvalleywiki.com/mediawiki/images/7/77/Basic_Log.png,image/png,42,66,608
dataset/images_48\-3367812694189022226.png,Category:Furniture images,File:Aluminum Can.png,https://stardewvalleywiki.com/mediawiki/images/8/8c/Aluminum_Can.png,image/png,96,96,2125
dataset/images_48\-1668280977158176814.png,Category:Craftable item images,File:Trap Bobber.png,https://stardewvalleywiki.com/mediawiki/images/d/da/Trap_Bobber.png,image/png,48,48,355
dataset/images_48\3813960513012966229.png,Category:Furniture images,File:??Foroguemon??.png,https://stardewvalleywiki.com/mediawiki/images/5/59/%3F%3FForoguemon%3F%3F.png,image/png,48,96,934
dataset/images_48\1844135164538587680.png,Category:Furniture images,File:'Void Swirls'.png,https://stardewvalleywiki.com/mediawiki/images/2/2f/%27Void_Swirls%27.png,image/png,96,75,2435
dataset/images_48\-2533137676606544804.png,Category:Furniture images,File:'Wizard's Tower'.png,https://stardewvalleywiki.com/mediawiki/images/5/57/%27Wizard%27s_Tower%27.png,image/png,96,96,2456
dataset/images_48\-37236010441288736.png,Category:Furniture images,File:Bobo Statue.png,https://stardewvalleywiki.com/mediawiki/images/e/e9/Bobo_Statue.png,image/png,93,144,1792
dataset/images_48\-7433473596150023785.png,Category:Furniture images,File:Book Pile.png,https://stardewvalleywiki.com/mediawiki/images/e/e6/Book_Pile.png,image/png,96,69,2656
dataset/images_48\-1889800838907935360.png,Category:Furniture images,File:Book Stack.png,https://stardewvalleywiki.com/mediawiki/images/c/cc/Book_Stack.png,image/png,96,162,2582
dataset/images_48\-4688793332585960867.png,Category:Furniture images,File:Brochure Cabinet.png,https://stardewvalleywiki.com/mediawiki/images/4/4b/Brochure_Cabinet.png,image/png,96,96,3131
dataset/images_48\-3141854367214496676.png,Category:Furniture images,File:Brown Book.png,https://stardewvalleywiki.com/mediawiki/images/0/0e/Brown_Book.png,image/png,96,96,2174
dataset/images_48\7981563027275638487.png,Category:Furniture images,File:Bulletin Board.png,https://stardewvalleywiki.com/mediawiki/images/d/de/Bulletin_Board.png,image/png,96,64,2920
dataset/images_48\-3535130430709181812.png,Category:Furniture images,File:Buried Tire.png,https://stardewvalleywiki.com/mediawiki/images/0/0b/Buried_Tire.png,image/png,96,96,2082
dataset/images_48\3358468856276886636.png,Category:Furniture images,File:Butterfly Hutch.png,https://stardewvalleywiki.com/mediawiki/images/1/1f/Butterfly_Hutch.png,image/png,128,180,2096
dataset/images_48\4294979082094887554.png,Category:Furniture images,File:Calico Statue.png,https://stardewvalleywiki.com/mediawiki/images/c/cb/Calico_Statue.png,image/png,48,136,1005
dataset/images_48\-6145313432173261097.png,Category:Furniture images,File:Cat Tree.png,https://stardewvalleywiki.com/mediawiki/images/0/02/Cat_Tree.png,image/png,96,144,866
dataset/images_48\7417915760253730398.png,Category:Furniture images,File:Catalogue.png,https://stardewvalleywiki.com/mediawiki/images/4/49/Catalogue.png,image/png,48,96,506
dataset/images_48\7112722177315714610.png,Category:Furniture images,File:Cauldron.png,https://stardewvalleywiki.com/mediawiki/images/3/37/Cauldron.png,image/png,96,96,2893
dataset/images_48\2733849146237277031.png,Category:Furniture images,File:Chicken Decal.png,https://stardewvalleywiki.com/mediawiki/images/0/0e/Chicken_Decal.png,image/png,126,57,1346
dataset/images_48\-2644633155206379966.png,Category:Furniture images,File:Ceramic Pillar.png,https://stardewvalleywiki.com/mediawiki/images/4/47/Ceramic_Pillar.png,image/png,64,192,294
dataset/images_48\4701849229298385979.png,Category:Furniture images,File:Chicken Statue (furniture).png,https://stardewvalleywiki.com/mediawiki/images/f/f9/Chicken_Statue_%28furniture%29.png,image/png,48,96,967
dataset/images_48\7893560617567256930.png,Category:Furniture images,File:China Cabinet.png,https://stardewvalleywiki.com/mediawiki/images/6/64/China_Cabinet.png,image/png,184,192,1947
dataset/images_48\-3263189377545062982.png,Category:Furniture images,File:Circular Junimo Rug.png,https://stardewvalleywiki.com/mediawiki/images/4/46/Circular_Junimo_Rug.png,image/png,96,96,2955
dataset/images_48\-405375388433185670.png,Category:Furniture images,File:Clothesline.png,https://stardewvalleywiki.com/mediawiki/images/8/8f/Clothesline.png,image/png,144,96,544
dataset/images_48\5359108306379646410.png,Category:Furniture images,File:Crystal Ball.png,https://stardewvalleywiki.com/mediawiki/images/e/e2/Crystal_Ball.png,image/png,96,96,2338
dataset/images_48\8601574328784326954.png,Category:Furniture images,File:Coat Stand.png,https://stardewvalleywiki.com/mediawiki/images/a/a8/Coat_Stand.png,image/png,48,144,626
dataset/images_48\4306028623409154577.png,Category:Furniture images,File:Curly Tree.png,https://stardewvalleywiki.com/mediawiki/images/3/38/Curly_Tree.png,image/png,96,177,4095
dataset/images_48\1053037062389146836.png,Category:Furniture images,File:Dark Cat Tree.png,https://stardewvalleywiki.com/mediawiki/images/f/fd/Dark_Cat_Tree.png,image/png,96,144,825
dataset/images_48\-2569198866513810597.png,Category:Furniture images,File:Cow Decal.png,https://stardewvalleywiki.com/mediawiki/images/0/02/Cow_Decal.png,image/png,96,64,1090
dataset/images_48\-1418605889061332800.png,Category:Furniture images,File:Dark Doghouse.png,https://stardewvalleywiki.com/mediawiki/images/0/08/Dark_Doghouse.png,image/png,144,144,1440
dataset/images_48\-6588748463408221961.png,Category:Furniture images,File:Dark Leafy Wall Panel.png,https://stardewvalleywiki.com/mediawiki/images/4/45/Dark_Leafy_Wall_Panel.png,image/png,96,288,3490
dataset/images_48\3406423259865223130.png,Category:Furniture images,File:Dark Retro Cushion.png,https://stardewvalleywiki.com/mediawiki/images/0/02/Dark_Retro_Cushion.png,image/png,96,96,2251
dataset/images_48\-4437678330669951109.png,Category:Furniture images,File:Dark Wizard Cushion.png,https://stardewvalleywiki.com/mediawiki/images/b/b1/Dark_Wizard_Cushion.png,image/png,96,96,2178
dataset/images_48\-334335864131280846.png,Category:Furniture images,File:Cash Register.png,https://stardewvalleywiki.com/mediawiki/images/6/6f/Cash_Register.png,image/png,96,96,2198
dataset/images_48\-2120520384346931876.png,Category:Furniture images,File:Decorative Barrel.png,https://stardewvalleywiki.com/mediawiki/images/3/3b/Decorative_Barrel.png,image/png,48,87,843
dataset/images_48\145262762056740178.png,Category:Furniture images,File:Decorative Axe.png,https://stardewvalleywiki.com/mediawiki/images/c/cb/Decorative_Axe.png,image/png,39,84,458
dataset/images_48\-2156495631226905060.png,Category:Furniture images,File:Decorative Bowl.png,https://stardewvalleywiki.com/mediawiki/images/0/0a/Decorative_Bowl.png,image/png,48,48,602
dataset/images_48\-2915388652931648471.png,Category:Furniture images,File:Decorative Door 1.png,https://stardewvalleywiki.com/mediawiki/images/9/9a/Decorative_Door_1.png,image/png,86,119,776
dataset/images_48\7070436924395283542.png,Category:Furniture images,File:Decorative Door 2.png,https://stardewvalleywiki.com/mediawiki/images/4/46/Decorative_Door_2.png,image/png,86,119,814
dataset/images_48\-3445770284115755408.png,Category:Furniture images,File:Decorative Hatch.png,https://stardewvalleywiki.com/mediawiki/images/0/0f/Decorative_Hatch.png,image/png,48,48,476
dataset/images_48\-8384118538554299298.png,Category:Furniture images,File:Decorative Door 4.png,https://stardewvalleywiki.com/mediawiki/images/4/40/Decorative_Door_4.png,image/png,86,119,793
dataset/images_48\6853947632271547192.png,Category:Furniture images,File:Decorative Door 6.png,https://stardewvalleywiki.com/mediawiki/images/0/08/Decorative_Door_6.png,image/png,86,119,928
dataset/images_48\2081649903236110048.png,Category:Furniture images,File:Decorative Door 5.png,https://stardewvalleywiki.com/mediawiki/images/0/09/Decorative_Door_5.png,image/png,86,119,753
dataset/images_48\6091542620274061950.png,Category:Furniture images,File:Decorative Joja Door.png,https://stardewvalleywiki.com/mediawiki/images/5/53/Decorative_Joja_Door.png,image/png,96,111,2563
dataset/images_48\7397666774901512050.png,Category:Furniture images,File:Decorative Junimo Door.png,https://stardewvalleywiki.com/mediawiki/images/3/34/Decorative_Junimo_Door.png,image/png,96,144,3430
dataset/images_48\-6830153358899736162.png,Category:Furniture images,File:Decorative Lantern.png,https://stardewvalleywiki.com/mediawiki/images/3/34/Decorative_Lantern.png,image/png,48,48,577
dataset/images_48\-2373041400688629430.png,Category:Furniture images,File:Decorative Pitchfork.png,https://stardewvalleywiki.com/mediawiki/images/7/73/Decorative_Pitchfork.png,image/png,39,108,631
dataset/images_48\-7702331402518516106.png,Category:Furniture images,File:Decorative Oak Ladder.png,https://stardewvalleywiki.com/mediawiki/images/6/65/Decorative_Oak_Ladder.png,image/png,48,144,1617
dataset/images_48\-633632402767417510.png,Category:Furniture images,File:Decorative Retro Door.png,https://stardewvalleywiki.com/mediawiki/images/d/df/Decorative_Retro_Door.png,image/png,86,119,844
dataset/images_48\-5342144582794558661.png,Category:Furniture images,File:Dark Piano.png,https://stardewvalleywiki.com/mediawiki/images/0/08/Dark_Piano.png,image/png,192,144,1097
dataset/images_48\-7489945668279649876.png,Category:Furniture images,File:Decorative Sword.png,https://stardewvalleywiki.com/mediawiki/images/b/ba/Decorative_Sword.png,image/png,144,96,687
dataset/images_48\-2763548807949803753.png,Category:Furniture images,File:Decorative Trash Can.png,https://stardewvalleywiki.com/mediawiki/images/9/95/Decorative_Trash_Can.png,image/png,48,69,687
dataset/images_48\3716648247508641611.png,Category:Furniture images,File:Decorative Walnut Ladder.png,https://stardewvalleywiki.com/mediawiki/images/c/cc/Decorative_Walnut_Ladder.png,image/png,48,144,1468
dataset/images_48\3858941946230119001.png,Category:Furniture images,File:Desert Chair.png,https://stardewvalleywiki.com/mediawiki/images/7/7c/Desert_Chair.png,image/png,48,96,389
dataset/images_48\-5977839355885730786.png,Category:Furniture images,File:Decorative Wizard Door.png,https://stardewvalleywiki.com/mediawiki/images/0/06/Decorative_Wizard_Door.png,image/png,96,144,3153
dataset/images_48\-1190876038208502646.png,Category:Furniture images,File:Desert End Table.png,https://stardewvalleywiki.com/mediawiki/images/8/80/Desert_End_Table.png,image/png,64,100,607
dataset/images_48\-2658253354247548995.png,Category:Furniture images,File:Desert Fireplace.png,https://stardewvalleywiki.com/mediawiki/images/1/1e/Desert_Fireplace.png,image/png,96,240,966
dataset/images_48\8700571654248302198.png,Category:Furniture images,File:Decorative Door 3.png,https://stardewvalleywiki.com/mediawiki/images/4/4a/Decorative_Door_3.png,image/png,86,119,885
dataset/images_48\4026602742615486880.png,Category:Furniture images,File:Desert Flags.png,https://stardewvalleywiki.com/mediawiki/images/f/fc/Desert_Flags.png,image/png,128,32,731
dataset/images_48\-7096646227227934998.png,Category:Furniture images,File:Desert Rug.png,https://stardewvalleywiki.com/mediawiki/images/f/ff/Desert_Rug.png,image/png,128,94,973
dataset/images_48\5295138859011447511.png,Category:Furniture images,File:Desert Table.png,https://stardewvalleywiki.com/mediawiki/images/3/3e/Desert_Table.png,image/png,128,156,1057
dataset/images_48\7733010480890734757.png,Category:Furniture images,File:Doghouse.png,https://stardewvalleywiki.com/mediawiki/images/3/38/Doghouse.png,image/png,144,144,1332
dataset/images_48\2594862853953643176.png,Category:Furniture images,File:Elegant Vase.png,https://stardewvalleywiki.com/mediawiki/images/3/34/Elegant_Vase.png,image/png,48,96,1041
dataset/images_48\4748099864061770127.png,Category:Furniture images,File:Dusty Skull.png,https://stardewvalleywiki.com/mediawiki/images/c/c4/Dusty_Skull.png,image/png,72,58,770
dataset/images_48\6833579149741710900.png,Category:Furniture images,File:Elixir Bundle.png,https://stardewvalleywiki.com/mediawiki/images/0/0d/Elixir_Bundle.png,image/png,96,96,2434
dataset/images_48\3901774365092001365.png,Category:Furniture images,File:Elliott Portrait.png,https://stardewvalleywiki.com/mediawiki/images/a/a1/Elliott_Portrait.png,image/png,96,96,588
dataset/images_48\3135522379109913002.png,Category:Furniture images,File:Emily Portrait.png,https://stardewvalleywiki.com/mediawiki/images/f/f9/Emily_Portrait.png,image/png,96,96,585
dataset/images_48\-796343064483948686.png,Category:Furniture images,File:Exotic Palace.png,https://stardewvalleywiki.com/mediawiki/images/5/58/Exotic_Palace.png,image/png,144,105,1754
dataset/images_48\1532444987701454153.png,Category:Furniture images,File:Elixir Shelf.png,https://stardewvalleywiki.com/mediawiki/images/8/88/Elixir_Shelf.png,image/png,96,48,2455
dataset/images_48\-7645477649602862525.png,Category:Furniture images,File:Emerald Crystal Ball.png,https://stardewvalleywiki.com/mediawiki/images/a/a4/Emerald_Crystal_Ball.png,image/png,96,96,2340
dataset/images_48\-2355439334673496659.png,Category:Furniture images,File:Fallen Brown Book.png,https://stardewvalleywiki.com/mediawiki/images/8/89/Fallen_Brown_Book.png,image/png,96,96,2212
dataset/images_48\-4468202683227558853.png,Category:Furniture images,File:Elixir Table.png,https://stardewvalleywiki.com/mediawiki/images/6/63/Elixir_Table.png,image/png,96,78,2912
dataset/images_48\-1205168159700631988.png,Category:Furniture images,File:Fallen Green Book.png,https://stardewvalleywiki.com/mediawiki/images/2/22/Fallen_Green_Book.png,image/png,96,96,2249
dataset/images_48\860769899125656802.png,Category:Furniture images,File:Fallen Purple Book.png,https://stardewvalleywiki.com/mediawiki/images/9/9c/Fallen_Purple_Book.png,image/png,96,96,2230
dataset/images_48\4782449143218028344.png,Category:Furniture images,File:Fallen Red Book.png,https://stardewvalleywiki.com/mediawiki/images/9/99/Fallen_Red_Book.png,image/png,96,96,2238
dataset/images_48\2003353526875409833.png,Category:Furniture images,File:Furniture Catalogue.png,https://stardewvalleywiki.com/mediawiki/images/e/e8/Furniture_Catalogue.png,image/png,96,96,1715
dataset/images_48\3976410521621285513.png,Category:Furniture images,File:Fallen Yellow Book.png,https://stardewvalleywiki.com/mediawiki/images/f/f8/Fallen_Yellow_Book.png,image/png,96,96,2255
dataset/images_48\-3540955861621065047.png,Category:Furniture images,File:Futan Bear.png,https://stardewvalleywiki.com/mediawiki/images/1/10/Futan_Bear.png,image/png,48,48,664
dataset/images_48\5909760758813993085.png,Category:Furniture images,File:Futan Rabbit.png,https://stardewvalleywiki.com/mediawiki/images/5/56/Futan_Rabbit.png,image/png,48,48,585
dataset/images_48\-3930051440966680837.png,Category:Furniture images,File:Globe.png,https://stardewvalleywiki.com/mediawiki/images/e/e4/Globe.png,image/png,48,48,718
dataset/images_48\3792261450290501447.png,Category:Furniture images,File:Grave Stone.png,https://stardewvalleywiki.com/mediawiki/images/f/fe/Grave_Stone.png,image/png,45,90,986
dataset/images_48\-790629075359165936.png,Category:Furniture images,File:Gold Pillar.png,https://stardewvalleywiki.com/mediawiki/images/6/6a/Gold_Pillar.png,image/png,64,192,1450
dataset/images_48\-6495008331172889764.png,Category:Furniture images,File:Gourmand Statue.png,https://stardewvalleywiki.com/mediawiki/images/d/d6/Gourmand_Statue.png,image/png,84,93,1168
dataset/images_48\-4888498820986850338.png,Category:Furniture images,File:Gray Joja Bookcase.png,https://stardewvalleywiki.com/mediawiki/images/a/a4/Gray_Joja_Bookcase.png,image/png,96,111,3026
dataset/images_48\-4872911315644857877.png,Category:Furniture images,File:Gray Joja Cushion.png,https://stardewvalleywiki.com/mediawiki/images/a/ae/Gray_Joja_Cushion.png,image/png,96,96,2184
dataset/images_48\-293053218557663248.png,Category:Furniture images,File:Gray Joja Coffee Table.png,https://stardewvalleywiki.com/mediawiki/images/9/9a/Gray_Joja_Coffee_Table.png,image/png,96,66,2095
dataset/images_48\3397187798097542635.png,Category:Furniture images,File:Fallen Blue Book.png,https://stardewvalleywiki.com/mediawiki/images/d/d7/Fallen_Blue_Book.png,image/png,96,96,2258
dataset/images_48\-5236993532731455024.png,Category:Furniture images,File:Gray Joja End Table.png,https://stardewvalleywiki.com/mediawiki/images/7/78/Gray_Joja_End_Table.png,image/png,96,150,2318
dataset/images_48\-2287158248539151718.png,Category:Furniture images,File:Gray Sleeping Junimo.png,https://stardewvalleywiki.com/mediawiki/images/1/15/Gray_Sleeping_Junimo.png,image/png,96,96,2209
dataset/images_48\-6115536421627085782.png,Category:Furniture images,File:Gray Joja Dresser.png,https://stardewvalleywiki.com/mediawiki/images/c/ca/Gray_Joja_Dresser.png,image/png,96,96,2344
dataset/images_48\-9103058795452567134.png,Category:Furniture images,File:Green Bottle.png,https://stardewvalleywiki.com/mediawiki/images/4/4e/Green_Bottle.png,image/png,96,96,2232
dataset/images_48\-4138395250717490747.png,Category:Furniture images,File:Green Book.png,https://stardewvalleywiki.com/mediawiki/images/8/8e/Green_Book.png,image/png,96,96,2186
dataset/images_48\-2345384650915014248.png,Category:Furniture images,File:Green Serpent Statue.png,https://stardewvalleywiki.com/mediawiki/images/6/65/Green_Serpent_Statue.png,image/png,48,144,1265
dataset/images_48\-5276215267463244089.png,Category:Furniture images,File:Green Canes.png,https://stardewvalleywiki.com/mediawiki/images/4/41/Green_Canes.png,image/png,48,63,742
dataset/images_48\7564200437923698296.png,Category:Furniture images,File:Green Sleeping Junimo.png,https://stardewvalleywiki.com/mediawiki/images/a/ac/Green_Sleeping_Junimo.png,image/png,96,96,2214
dataset/images_48\3983514931404412522.png,Category:Furniture images,File:Haley Portrait.png,https://stardewvalleywiki.com/mediawiki/images/d/d4/Haley_Portrait.png,image/png,96,96,551
dataset/images_48\7740675860254082645.png,Category:Furniture images,File:Harvey Portrait.png,https://stardewvalleywiki.com/mediawiki/images/a/a7/Harvey_Portrait.png,image/png,96,96,554
dataset/images_48\2203364454829267453.png,Category:Furniture images,File:Iridium Krobus.png,https://stardewvalleywiki.com/mediawiki/images/6/6a/Iridium_Krobus.png,image/png,48,111,894
dataset/images_48\-4504501448347200604.png,Category:Furniture images,File:Industrial Pipe.png,https://stardewvalleywiki.com/mediawiki/images/0/09/Industrial_Pipe.png,image/png,64,184,1028
dataset/images_48\8829097023612761337.png,Category:Furniture images,File:J (sign).png,https://stardewvalleywiki.com/mediawiki/images/2/26/J_%28sign%29.png,image/png,96,113,2290
dataset/images_48\-8901101604250562900.png,Category:Furniture images,File:Glyph.png,https://stardewvalleywiki.com/mediawiki/images/c/ca/Glyph.png,image/png,96,96,2190
dataset/images_48\-7697852687073493580.png,Category:Furniture images,File:J. Painting.png,https://stardewvalleywiki.com/mediawiki/images/5/55/J._Painting.png,image/png,96,108,2213
dataset/images_48\-2491201554813341545.png,Category:Furniture images,File:Joja Bookcase.png,https://stardewvalleywiki.com/mediawiki/images/1/11/Joja_Bookcase.png,image/png,96,111,2977
dataset/images_48\-2610161207640656218.png,Category:Furniture images,File:Joja Coffee Table.png,https://stardewvalleywiki.com/mediawiki/images/7/71/Joja_Coffee_Table.png,image/png,96,66,2139
dataset/images_48\-8704135762866223535.png,Category:Furniture images,File:Joja Cola Cans.png,https://stardewvalleywiki.com/mediawiki/images/f/f9/Joja_Cola_Cans.png,image/png,96,96,2215
dataset/images_48\-8690430910114238420.png,Category:Furniture images,File:Joja Cola Fridge.png,https://stardewvalleywiki.com/mediawiki/images/2/2a/Joja_Cola_Fridge.png,image/png,96,96,2424
dataset/images_48\1349990008246741062.png,Category:Furniture images,File:Joja Cola Painting.png,https://stardewvalleywiki.com/mediawiki/images/0/00/Joja_Cola_Painting.png,image/png,96,96,2649
